"sentiment__document__score","sentiment__document__label","language","entities__emotion__anger","entities__emotion__joy","entities__emotion__sadness","entities__emotion__fear","entities__emotion__disgust","entities__count","entities__sentiment__score","entities__sentiment__label","entities__text","entities__relevance","entities__type","relations__score","relations__type","relations__arguments__text","relations__arguments__location__001","relations__arguments__location__002","relations__arguments__entities__text","relations__arguments__entities__type","relations__sentence","keywords__relevance","keywords__text","keywords__emotion__anger","keywords__emotion__joy","keywords__emotion__sadness","keywords__emotion__fear","keywords__emotion__disgust","keywords__sentiment__score","keywords__sentiment__label","usage__text_characters","usage__features","usage__text_units","categories__score","categories__label"
"","","","","","","","","","","","","","","0.489834","locatedAt","she","11215","11218","she","Person","a good political level one question I can pay my daughter the pink well I I can t what Catrin the one twenty seven you know where to put her on the love boat reporter and rain could not from a boss who thought of a little while ago and the peace of mind altering their mobile facility ahead how did all and she can get him perfectly clear that even then they we threaten their plot Florida good in here with the and older capital of hard upon the club', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","facility","11184","11192","facility","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.781112","spouseOf","her","11430","11433","her","Person","I had been looking since seven o clock this morning and HESITATION her husband and her eye in the middle of a divorce and I am not sure what that protocol would be that I should keep a look out for a run this morning at seven o clock o clock where no one has heard from her she was supposedly has eaten I m just because of the situation in the divorce of difference wondering if you can help I don t know what I should do I just called like that and she has not been admitted on any American basin fell I m putting anything if someone could tell me if anything might have sat on an accidental or if you have any recommendations from Manhattan proceed here okay just about memento show hold for just a moment thank you okay microcar it what is your first name","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","husband","11434","11441","husband","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.947176","agentOf","I","11785","11786","I","Person","I had been looking since seven o clock this morning and HESITATION her husband and her eye in the middle of a divorce and I am not sure what that protocol would be that I should keep a look out for a run this morning at seven o clock o clock where no one has heard from her she was supposedly has eaten I m just because of the situation in the divorce of difference wondering if you can help I don t know what I should do I just called like that and she has not been admitted on any American basin fell I m putting anything if someone could tell me if anything might have sat on an accidental or if you have any recommendations from Manhattan proceed here okay just about memento show hold for just a moment thank you okay microcar it what is your first name","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","called","11792","11798","called","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.506968","partOfMany","she","11813","11816","she","Person","I had been looking since seven o clock this morning and HESITATION her husband and her eye in the middle of a divorce and I am not sure what that protocol would be that I should keep a look out for a run this morning at seven o clock o clock where no one has heard from her she was supposedly has eaten I m just because of the situation in the divorce of difference wondering if you can help I don t know what I should do I just called like that and she has not been admitted on any American basin fell I m putting anything if someone could tell me if anything might have sat on an accidental or if you have any recommendations from Manhattan proceed here okay just about memento show hold for just a moment thank you okay microcar it what is your first name","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","American","11846","11854","American","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.886526","partOfMany","Cooper","12144","12150","Cooper","Person","hurt her own blog see Cooper what is her dress had been in her living together but they are as time', 'I and economic not harm number one operator talking where tremors and Hey HESITATION yeah we need an ambulance who HESITATION Eric what board shopping center we had somebody that looked like they had HESITATION he d gotten out on HESITATION and even pretty rough shape right now and what we have heard your everywhere let me address your at HESITATION hang on count up or to what he had just on the building I mean I won t Arafat pardon underwater thirteen twenty one Arab Arab looking taking twenty one hurling be added on the HESITATION it Pappy I m Westport shopping center and that the edges but Norton immediate care center where we re right outside', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","they","12205","12209","they","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.645722","residesIn","my","1176","1178","my","Person","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","home","1179","1183","home","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.960086","agentOf","operator","12260","12268","operator","Person","hurt her own blog see Cooper what is her dress had been in her living together but they are as time', 'I and economic not harm number one operator talking where tremors and Hey HESITATION yeah we need an ambulance who HESITATION Eric what board shopping center we had somebody that looked like they had HESITATION he d gotten out on HESITATION and even pretty rough shape right now and what we have heard your everywhere let me address your at HESITATION hang on count up or to what he had just on the building I mean I won t Arafat pardon underwater thirteen twenty one Arab Arab looking taking twenty one hurling be added on the HESITATION it Pappy I m Westport shopping center and that the edges but Norton immediate care center where we re right outside', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","talking","12269","12276","talking","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.529738","partOfMany","HESITATION Eric","12340","12355","HESITATION Eric","Person","hurt her own blog see Cooper what is her dress had been in her living together but they are as time', 'I and economic not harm number one operator talking where tremors and Hey HESITATION yeah we need an ambulance who HESITATION Eric what board shopping center we had somebody that looked like they had HESITATION he d gotten out on HESITATION and even pretty rough shape right now and what we have heard your everywhere let me address your at HESITATION hang on count up or to what he had just on the building I mean I won t Arafat pardon underwater thirteen twenty one Arab Arab looking taking twenty one hurling be added on the HESITATION it Pappy I m Westport shopping center and that the edges but Norton immediate care center where we re right outside', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","who","12336","12339","who","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.500914","partOfMany","men","13090","13093","men","Person","we re running a police pharmacotherapy well let s hope not act I knew or he will have little impact hello I m sorry I m sorry there s a situation where we have residents that I think the store color and the men in their Vassar right now stakeholders what happened in the last week they will hear less than that amount they hadn t tied up concocted okay what s the address how long ago did this occur packing big hopefully I didn t got we had to make sure they were gone so we can come to get the guy hadn t platinum what kind of vehicle was that hopefully it will be the diversity can you please come new bands you character Costner s already', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","their","13097","13102","their","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.576218","locatedAt","you","13468","13471","you","Person","we re running a police pharmacotherapy well let s hope not act I knew or he will have little impact hello I m sorry I m sorry there s a situation where we have residents that I think the store color and the men in their Vassar right now stakeholders what happened in the last week they will hear less than that amount they hadn t tied up concocted okay what s the address how long ago did this occur packing big hopefully I didn t got we had to make sure they were gone so we can come to get the guy hadn t platinum what kind of vehicle was that hopefully it will be the diversity can you please come new bands you character Costner s already', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","vehicle","13412","13419","vehicle","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.361982","basedIn","investor","13806","13814","investor","Organization","yeah hi I heard of the kind of a particular emergency here found my cat attack farce about a seven month old child and I kick the button that cat in the rear and it has worn off over the edge and we HESITATION marks safe ground the casts a very large Himalayan and works after investor in your letter Salvador so I think no no users got scratches on his forehead but the cat we don t know if you let the cat he s gone for it turned its access is very very very very hostile cemetery hill called animal control yeah yeah and if I wanna leave out the better let the police and I m gonna have to fight just cast I mean you large how large I thought for a minute to ground very I think address there Sir', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Salvador","13830","13838","Salvador","GeopoliticalEntity","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.307991","ownerOf","your","14295","14299","your","Person","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","road","14302","14306","road","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.791159","parentOf","my","14437","14439","my","Person","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","daughter","14440","14448","daughter","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.675805","locatedAt","your","14486","14490","your","Person","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","home","14519","14523","home","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.581387","locatedAt","me","14747","14749","me","Person","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","car","14755","14758","car","Vehicle","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.417405","locatedAt","me","14747","14749","me","Person","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","park","14759","14763","park","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.562568","locatedAt","home","1179","1183","home","Facility","I m not altogether happening HESITATION I have someone here that I need to HESITATION blow out third in my home there are right now hyperbaric Lippincott held but the clear but then the thing from one three year old yeah he reported that I m trying to get that now ma am okay what did that person do that you need to read it why bother for what for an audit throwing money already there but I don t know if they would pack make clear that Orlando I m sure department how they got here I was in the car with a driver complete fiction and lower that the night that they would bring it up because my home when I got home to call them does he feel your vehicle yeah what did he do that I', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","home","1195","1199","home","Location","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.753084","locatedAt","car","14755","14758","car","Vehicle","what what that is fair market click in the address eleven pick your a road we have a baby nothing after Korea I let them pick the right road yet land okay you know they might have taken our land they have my daughter how would he he led the logo pain in your eleven perfectly playing at home alone and make sure I don t but I think I mean that the thing I think he made it look like that right lamb okay in your lap nine my name is Karen glory the baby let name it creek okay and what that mom at the mom there yet me what car park nine OO I never have', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","park","14759","14763","park","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.81559","parentOf","my","14879","14881","my","Person","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","daughter","14882","14890","daughter","Person","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.595546","locatedAt","daughter","14882","14890","daughter","Person","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","street","14961","14967","street","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.649429","locatedAt","street","14961","14967","street","Facility","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","north","14949","14954","north","Location","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.627551","agentOf","Tyree","15307","15312","Tyree","Person","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","told","15313","15317","told","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.954871","agentOf","Aaron AKN","15318","15327","Aaron AKN","Person","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","annoys","15328","15334","annoys","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.616316","affectedBy","you","15335","15338","you","Person","this recording was prepared by nine one one dispatcher dot com mmhm nine one one emergency my daughter soaking up bouncy balls okay near twenty five twenty five north tenth street yeah achievable to breed in all okay I m gonna get the eminent going to make it a lot because I m like rivers down the line okay yeah told a good person seven seven okay are you able to get behind him or her to kill came I don t think you can really turn purple okay I mean I don t together crying and all that mailed to my three year old Tyree told Aaron AKN annoys you have somebody stand behind early to get my tongue behind her right now okay his arms of on her abdomen right around her abdomen and then lit up implored I m getting all my ducks in the book yet don","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","annoys","15328","15334","annoys","EventCommunication","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.697808","locatedAt","First Avenue","15615","15627","First Avenue","Facility","t okay rooftop implored him', 'there are good men get the part because thirty First Avenue wins Belmont on the yeah HESITATION what we did in the park I think it was that but we must be added to the park on my so at the very first stab wound northern that on the west end of the park Catholics and if you know the I m not sure I think he remembered the thirty first that room Belmont we didn t know it exists at the moment issue there is true love straightaway Kumar in fact Putin they look like any tactical quickly new but it is anything outlook especially does it look like you I I could tell the party s been near gated the parking linear gated and I wouldn t doubt it Karen a lot', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Belmont","15633","15640","Belmont","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.68294","locatedAt","First Avenue","15615","15627","First Avenue","Facility","t okay rooftop implored him', 'there are good men get the part because thirty First Avenue wins Belmont on the yeah HESITATION what we did in the park I think it was that but we must be added to the park on my so at the very first stab wound northern that on the west end of the park Catholics and if you know the I m not sure I think he remembered the thirty first that room Belmont we didn t know it exists at the moment issue there is true love straightaway Kumar in fact Putin they look like any tactical quickly new but it is anything outlook especially does it look like you I I could tell the party s been near gated the parking linear gated and I wouldn t doubt it Karen a lot', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","park","15683","15687","park","Facility","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","0.389654","locatedAt","Belmont","15633","15640","Belmont","Facility","t okay rooftop implored him', 'there are good men get the part because thirty First Avenue wins Belmont on the yeah HESITATION what we did in the park I think it was that but we must be added to the park on my so at the very first stab wound northern that on the west end of the park Catholics and if you know the I m not sure I think he remembered the thirty first that room Belmont we didn t know it exists at the moment issue there is true love straightaway Kumar in fact Putin they look like any tactical quickly new but it is anything outlook especially does it look like you I I could tell the party s been near gated the parking linear gated and I wouldn t doubt it Karen a lot', '","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","park","15683","15687","park","Facility","","","","","","","","","","","","","","",""
